game_date,season,Visitor/Neutral,Home/Neutral,point_spread_visitor,point_spread_home,spread_odds_visitor,spread_odds_home,ml_odds_visitor,ml_odds_home,total,total_odds_visitor,total_odds_home
2/26/2014,13/14,LAL,MEM,11.5,-11.5,-110,-110,#N/A,#N/A,198,-110,-110
2/25/2014,13/14,LAL,IND,14,-14,-115,-105,#N/A,#N/A,206,-110,-110
2/21/2014,13/14,BOS,LAL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/19/2014,13/14,HOU,LAL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/5/2014,13/14,LAL,CLE,7,-7,-115,-105,#N/A,#N/A,208,-110,-110
2/4/2014,13/14,LAL,MIN,10.5,-10.5,-110,-110,#N/A,#N/A,217,-110,-110
1/28/2014,13/14,IND,LAL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/24/2014,13/14,LAL,ORL,2.5,-2.5,-110,-110,#N/A,#N/A,211,-110,-110
1/20/2014,13/14,LAL,CHI,8.5,-8.5,-110,-110,#N/A,#N/A,198,-115,-105
1/14/2014,13/14,CLE,LAL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/8/2014,13/14,LAL,HOU,13.5,-13.5,-110,-110,#N/A,#N/A,212,-105,-115
12/29/2013,13/14,PHI,LAL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/14/2014,13/14,MIN,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/10/2014,13/14,DEN,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/6/2014,13/14,UTA,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/22/2014,13/14,SAS,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/18/2014,13/14,ORL,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/7/2014,13/14,ATL,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/24/2014,13/14,GSW,DET,-4,4,-110,-110,#N/A,#N/A,208,-115,-105
2/10/2014,13/14,PHI,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/6/2014,13/14,CHI,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/26/2014,13/14,POR,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/24/2014,13/14,MIN,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/17/2014,13/14,GSW,OKC,-1,1,-110,-110,#N/A,#N/A,207,-110,-110
1/15/2014,13/14,DEN,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/2014,13/14,GSW,MIA,5.5,-5.5,-110,-110,#N/A,#N/A,205,-115,-105
12/31/2013,13/14,GSW,ORL,-6,6,-110,-110,#N/A,#N/A,203,-105,-115
12/29/2013,13/14,GSW,CLE,-7.5,7.5,-105,-115,#N/A,#N/A,206,-115,-105
12/11/2013,13/14,DAL,GSW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/9/2013,13/14,GSW,CHA,-6,6,-115,-105,#N/A,#N/A,194,-115,-105
12/7/2013,13/14,GSW,MEM,-2.5,2.5,-105,-115,#N/A,#N/A,193,-110,-110
11/22/2013,13/14,GSW,LAL,-5.5,5.5,-105,-115,#N/A,#N/A,204,-105,-115
11/18/2013,13/14,GSW,UTA,-8.5,8.5,-110,-110,#N/A,#N/A,196,-105,-115
11/9/2013,13/14,GSW,MEM,2,-2,-110,-110,#N/A,#N/A,192,-105,-115
3/20/2014,13/14,MIN,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/11/2014,13/14,HOU,OKC,4.5,-4.5,-105,-115,#N/A,#N/A,217,-105,-115
2/26/2014,13/14,HOU,LAC,5,-5,-110,-110,#N/A,#N/A,223,-105,-115
2/23/2014,13/14,HOU,PHX,-2,2,-105,-115,#N/A,#N/A,214,-110,-110
2/19/2014,13/14,HOU,LAL,-9,9,-115,-105,#N/A,#N/A,215,-115,-105
1/29/2014,13/14,HOU,DAL,5,-5,-110,-110,#N/A,#N/A,211,-110,-110
1/28/2014,13/14,SAS,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/24/2014,13/14,MEM,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/18/2014,13/14,MIL,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/15/2014,13/14,HOU,NOP,-6,6,-110,-110,#N/A,#N/A,204,-105,-115
1/8/2014,13/14,LAL,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/3/2014,13/14,NYK,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/31/2013,13/14,SAC,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2013,13/14,MEM,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/4/2013,13/14,PHX,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/2/2013,13/14,HOU,UTA,-8,8,-110,-110,#N/A,#N/A,203,-110,-110
11/16/2013,13/14,DEN,HOU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/2/2013,13/14,HOU,UTA,-6.5,6.5,-105,-115,#N/A,#N/A,199,-115,-105
4/16/2014,13/14,PHI,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/12/2014,13/14,MIA,ATL,-6,6,-115,-105,#N/A,#N/A,195,-115,-105
4/9/2014,13/14,MIA,MEM,4.5,-4.5,-110,-110,#N/A,#N/A,181,-105,-115
3/21/2014,13/14,MEM,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/19/2014,13/14,MIA,BOS,-4.5,4.5,-110,-110,#N/A,#N/A,195,-105,-115
3/6/2014,13/14,MIA,SAS,2.5,-2.5,-110,-110,#N/A,#N/A,207,-110,-110
2/27/2014,13/14,NYK,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/18/2014,13/14,MIA,DAL,-3,3,-115,-105,#N/A,#N/A,206,-110,-110
2/5/2014,13/14,MIA,LAC,-1.5,1.5,-105,-115,#N/A,#N/A,208,-105,-115
2/1/2014,13/14,MIA,NYK,-5.5,5.5,-110,-110,#N/A,#N/A,202,-110,-110
1/15/2014,13/14,MIA,WAS,-6.5,6.5,-110,-110,#N/A,#N/A,197,-105,-115
1/10/2014,13/14,MIA,BKN,-6,6,-105,-115,#N/A,#N/A,195,-110,-110
1/7/2014,13/14,NOP,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/5/2014,13/14,TOR,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/2014,13/14,GSW,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/25/2013,13/14,MIA,LAL,-10,10,-110,-110,#N/A,#N/A,207,-110,-110
12/20/2013,13/14,SAC,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/10/2013,13/14,MIA,IND,4,-4,-105,-115,#N/A,#N/A,192,-110,-110
11/29/2013,13/14,MIA,TOR,-7,7,-110,-110,#N/A,#N/A,196,-115,-105
11/16/2013,13/14,MIA,CHA,-9,9,-105,-115,#N/A,#N/A,193,-110,-110
11/15/2013,13/14,DAL,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/12/2013,13/14,MIL,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/5/2013,13/14,MIA,TOR,-6,6,-110,-110,#N/A,#N/A,196,-105,-115
11/3/2013,13/14,WAS,MIA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/14/2014,13/14,MIL,TOR,10,-10,-110,-110,#N/A,#N/A,205,-110,-110
3/31/2014,13/14,MIL,DET,6.5,-6.5,-105,-115,#N/A,#N/A,207,-110,-110
3/27/2014,13/14,LAL,MIL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/5/2014,13/14,SAC,MIL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/1/2014,13/14,BKN,MIL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/10/2014,13/14,BOS,MIL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/31/2014,13/14,MIL,ORL,6,-6,-105,-115,#N/A,#N/A,195,-115,-105
1/29/2014,13/14,PHX,MIL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/22/2014,13/14,DET,MIL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/18/2014,13/14,MIL,HOU,14,-14,-115,-105,#N/A,#N/A,199,-115,-105
1/13/2014,13/14,MIL,TOR,11,-11,-115,-105,#N/A,#N/A,188,-110,-110
1/2/2014,13/14,MIL,UTA,5.5,-5.5,-105,-115,#N/A,#N/A,190,-105,-115
11/29/2013,13/14,MIL,CHA,5,-5,-110,-110,#N/A,#N/A,185,-110,-110
11/22/2013,13/14,MIL,PHI,3.5,-3.5,-115,-105,#N/A,#N/A,202,-105,-115
11/12/2013,13/14,MIL,MIA,14,-14,-110,-110,#N/A,#N/A,196,-110,-110
11/9/2013,13/14,DAL,MIL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/6/2013,13/14,CLE,MIL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/1/2013,13/14,MIL,BOS,2,-2,-105,-115,#N/A,#N/A,186,-110,-110
3/15/2015,14/15,CLE,ORL,-10,10,-105,-115,#N/A,#N/A,201,-110,-110
3/6/2015,14/15,CLE,ATL,-2,2,-115,-105,#N/A,#N/A,207,-110,-110
2/2/2015,14/15,PHI,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/27/2015,14/15,CLE,DET,-9,9,-110,-110,#N/A,#N/A,209,-115,-105
1/23/2015,14/15,CHA,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/19/2015,14/15,CHI,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/16/2015,14/15,CLE,LAC,8,-8,-105,-115,#N/A,#N/A,207,-110,-110
1/13/2015,14/15,CLE,PHX,4.5,-4.5,-115,-105,#N/A,#N/A,213,-105,-115
1/11/2015,14/15,CLE,SAC,3,-3,-105,-115,#N/A,#N/A,206,-110,-110
1/5/2015,14/15,CLE,PHI,-5.5,5.5,-105,-115,#N/A,#N/A,193,-110,-110
1/2/2015,14/15,CLE,CHA,-1.5,1.5,-115,-105,#N/A,#N/A,193,-115,-105
12/28/2014,14/15,DET,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2014,14/15,CLE,ORL,-4,4,-115,-105,#N/A,#N/A,196,-110,-110
12/19/2014,14/15,BKN,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/5/2014,14/15,CLE,TOR,4.5,-4.5,-115,-105,#N/A,#N/A,209,-115,-105
12/2/2014,14/15,MIL,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/29/2014,14/15,IND,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/19/2014,14/15,SAS,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/15/2014,14/15,ATL,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/4/2014,14/15,CLE,POR,-3.5,3.5,-105,-115,#N/A,#N/A,208,-105,-115
,14/15,CLE,CHI,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,14/15,NYK,CLE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/13/2015,14/15,NYK,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/12/2015,14/15,ATL,WAS,9.5,-9.5,-115,-105,#N/A,#N/A,194,-110,-110
4/8/2015,14/15,ATL,BKN,4.5,-4.5,-110,-110,#N/A,#N/A,205,-105,-115
4/7/2015,14/15,PHX,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/4/2015,14/15,BKN,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/31/2015,14/15,ATL,DET,5.5,-5.5,-105,-115,#N/A,#N/A,196,-115,-105
3/27/2015,14/15,MIA,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/25/2015,14/15,ATL,ORL,-9,9,-105,-115,#N/A,#N/A,200,-115,-105
3/9/2015,14/15,SAC,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/6/2015,14/15,CLE,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/3/2015,14/15,HOU,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/22/2015,14/15,ATL,MIL,-5.5,5.5,-105,-115,#N/A,#N/A,194,-110,-110
2/20/2015,14/15,TOR,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/11/2015,14/15,ATL,BOS,-7.5,7.5,-105,-115,#N/A,#N/A,201,-115,-105
2/2/2015,14/15,ATL,NOP,-3.5,3.5,-110,-110,#N/A,#N/A,196,-115,-105
1/28/2015,14/15,BKN,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/25/2015,14/15,MIN,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/23/2015,14/15,OKC,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/14/2015,14/15,ATL,BOS,-6,6,-110,-110,#N/A,#N/A,202,-110,-110
12/27/2014,14/15,ATL,MIL,-4.5,4.5,-115,-105,#N/A,#N/A,204,-110,-110
12/22/2014,14/15,ATL,DAL,4.5,-4.5,-105,-115,#N/A,#N/A,208,-115,-105
12/13/2014,14/15,ATL,ORL,-3.5,3.5,-110,-110,#N/A,#N/A,195,-110,-110
12/3/2014,14/15,ATL,MIA,4.5,-4.5,-110,-110,#N/A,#N/A,200,-105,-115
12/2/2014,14/15,BOS,ATL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/15/2014,14/15,ATL,CLE,7,-7,-110,-110,#N/A,#N/A,209,-105,-115
11/7/2014,14/15,ATL,CHA,2,-2,-110,-110,#N/A,#N/A,194,-110,-110
3/22/2015,14/15,DET,BOS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/20/2015,14/15,BOS,SAS,8.5,-8.5,-110,-110,#N/A,#N/A,206,-110,-110
3/4/2015,14/15,UTA,BOS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/22/2015,14/15,BOS,LAL,-3.5,3.5,-110,-110,#N/A,#N/A,203,-115,-105
2/20/2015,14/15,BOS,SAC,4,-4,-110,-110,#N/A,#N/A,202,-115,-105
2/11/2015,14/15,ATL,BOS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/28/2015,14/15,BOS,MIN,-4.5,4.5,-110,-110,#N/A,#N/A,198,-115,-105
1/26/2015,14/15,BOS,UTA,7,-7,-105,-115,#N/A,#N/A,194,-105,-115
1/23/2015,14/15,BOS,DEN,6.5,-6.5,-115,-105,#N/A,#N/A,203,-115,-105
1/16/2015,14/15,CHI,BOS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/14/2015,14/15,ATL,BOS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/2015,14/15,DAL,BOS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/23/2014,14/15,BOS,ORL,2,-2,-110,-110,#N/A,#N/A,198,-115,-105
11/28/2014,14/15,CHI,BOS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/14/2015,14/15,WAS,IND,8,-8,-110,-110,#N/A,#N/A,193,-110,-110
4/12/2015,14/15,ATL,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/1/2015,14/15,PHI,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/25/2015,14/15,IND,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/18/2015,14/15,WAS,UTA,3,-3,-105,-115,#N/A,#N/A,181,-115,-105
3/16/2015,14/15,POR,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/3/2015,14/15,WAS,CHI,-2,2,-110,-110,#N/A,#N/A,188,-105,-115
2/25/2015,14/15,WAS,MIN,2,-2,-105,-115,#N/A,#N/A,201,-105,-115
2/9/2015,14/15,ORL,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/2/2015,14/15,CHA,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/31/2015,14/15,TOR,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/19/2015,14/15,PHI,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/16/2015,14/15,BKN,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/14/2015,14/15,WAS,CHI,5.5,-5.5,-105,-115,#N/A,#N/A,196,-115,-105
1/13/2015,14/15,SAS,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/9/2015,14/15,CHI,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/7/2015,14/15,NYK,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/3/2015,14/15,WAS,SAS,5.5,-5.5,-110,-110,#N/A,#N/A,195,-110,-110
11/15/2014,14/15,ORL,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/12/2014,14/15,DET,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/7/2014,14/15,WAS,TOR,4,-4,-110,-110,#N/A,#N/A,196,-110,-110
11/1/2014,14/15,MIL,WAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/10/2015,14/15,IND,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/31/2015,14/15,ATL,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/22/2015,14/15,DET,BOS,5.5,-5.5,-105,-115,#N/A,#N/A,196,-115,-105
2/27/2015,14/15,NYK,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/20/2015,14/15,CHI,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/11/2015,14/15,SAS,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/10/2015,14/15,DET,CHA,2,-2,-105,-115,#N/A,#N/A,193,-110,-110
2/3/2015,14/15,MIA,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/27/2015,14/15,CLE,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/25/2015,14/15,DET,TOR,8.5,-8.5,-115,-105,#N/A,#N/A,198,-110,-110
1/21/2015,14/15,ORL,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/17/2015,14/15,PHI,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/16/2015,14/15,DET,IND,0,0,-110,-110,#N/A,#N/A,197,-105,-115
1/14/2015,14/15,NOP,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/12/2015,14/15,DET,TOR,6,-6,-115,-105,#N/A,#N/A,208,-115,-105
12/30/2014,14/15,DET,ORL,-1.5,1.5,-115,-105,#N/A,#N/A,198,-105,-115
12/28/2014,14/15,DET,CLE,7.5,-7.5,-105,-115,#N/A,#N/A,205,-110,-110
12/26/2014,14/15,IND,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/15/2014,14/15,DET,LAC,12,-12,-110,-110,#N/A,#N/A,205,-110,-110
11/15/2014,14/15,DET,MEM,9.5,-9.5,-115,-105,#N/A,#N/A,187,-105,-115
11/14/2014,14/15,DET,OKC,3.5,-3.5,-115,-105,#N/A,#N/A,189,-110,-110
11/12/2014,14/15,DET,WAS,6.5,-6.5,-110,-110,#N/A,#N/A,192,-115,-105
11/9/2014,14/15,UTA,DET,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/15/2015,14/15,UTA,HOU,11.5,-11.5,-110,-110,#N/A,#N/A,194,-105,-115
4/13/2015,14/15,DAL,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/4/2015,14/15,UTA,PHX,1.5,-1.5,-105,-115,#N/A,#N/A,187,-110,-110
3/28/2015,14/15,OKC,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/27/2015,14/15,UTA,DEN,2,-2,-110,-110,#N/A,#N/A,189,-110,-110
3/23/2015,14/15,MIN,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/18/2015,14/15,WAS,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/8/2015,14/15,UTA,BKN,2,-2,-110,-110,#N/A,#N/A,186,-105,-115
3/4/2015,14/15,UTA,BOS,1,-1,-110,-110,#N/A,#N/A,193,-110,-110
2/9/2015,14/15,UTA,NOP,3.5,-3.5,-110,-110,#N/A,#N/A,186,-110,-110
1/28/2015,14/15,LAC,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/26/2015,14/15,BOS,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/5/2015,14/15,IND,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/22/2014,14/15,UTA,MEM,8,-8,-110,-110,#N/A,#N/A,193,-115,-105
12/17/2014,14/15,UTA,MIA,3.5,-3.5,-110,-110,#N/A,#N/A,190,-105,-115
12/14/2014,14/15,UTA,WAS,11,-11,-105,-115,#N/A,#N/A,194,-105,-115
12/12/2014,14/15,MIA,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/1/2014,14/15,DEN,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/24/2014,14/15,CHI,UTA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/21/2014,14/15,UTA,GSW,13,-13,-110,-110,#N/A,#N/A,208,-110,-110
4/13/2015,14/15,MEM,GSW,8.5,-8.5,-110,-110,#N/A,#N/A,197,-115,-105
4/8/2015,14/15,NOP,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/3/2015,14/15,OKC,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/30/2015,14/15,SAC,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/25/2015,14/15,CLE,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/25/2015,14/15,MEM,SAC,-7.5,7.5,-105,-115,#N/A,#N/A,199,-115,-105
2/10/2015,14/15,BKN,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/31/2015,14/15,OKC,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/27/2015,14/15,MEM,DAL,6,-6,-110,-110,#N/A,#N/A,199,-105,-115
1/21/2015,14/15,TOR,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/17/2015,14/15,POR,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/9/2015,14/15,MEM,NOP,1,-1,-110,-110,#N/A,#N/A,198,-105,-115
1/3/2015,14/15,MEM,DEN,1.5,-1.5,-105,-115,#N/A,#N/A,202,-115,-105
12/30/2014,14/15,SAS,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2014,14/15,HOU,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/22/2014,14/15,UTA,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/17/2014,14/15,MEM,SAS,3,-3,-110,-110,#N/A,#N/A,191,-115,-105
11/26/2014,14/15,MEM,LAL,-7.5,7.5,-115,-105,#N/A,#N/A,203,-110,-110
11/15/2014,14/15,DET,MEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/23/2015,14/15,CHA,CHI,7,-7,-105,-115,#N/A,#N/A,191,-115,-105
3/22/2015,14/15,CHA,MIN,-5,5,-115,-105,#N/A,#N/A,198,-115,-105
3/11/2015,14/15,SAC,CHA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/4/2015,14/15,CHA,BKN,5.5,-5.5,-110,-110,#N/A,#N/A,194,-105,-115
